Energía (MWh),Porcentage de Generación Renovable,COD-CCAA,Año,Mes,Tipo de energía
56089.018,0.4370223366541106,10,2019,11,1
69993.766,0.5239725975354251,10,2019,12,1
30718.166,0.2896432800342949,10,2019,1,2
27230.081,0.2349416797840969,10,2019,2,2
33080.164,0.3398686560048986,10,2019,3,2
26674.263,0.3036286567760707,10,2019,4,2
30499.286,0.48227209680759,10,2019,5,2
20466.583,0.2933703535742384,10,2019,6,2
19376.402,0.2493605795639423,10,2019,7,2
17051.332,0.2238951640072034,10,2019,8,2
24578.96,0.3211710040089273,10,2019,9,2
30217.147,0.358173223508066,10,2019,10,2
39391.644,0.3069233322203444,10,2019,11,2
29859.569,0.2235284200912729,10,2019,12,2
993.825,0.0093708306928246,10,2019,1,3
2244.204,0.0193630366923326,10,2019,2,3
3155.05,0.032415274698404,10,2019,3,3
2821.665,0.0321185389010392,10,2019,4,3
3390.224,0.0536081545360575,10,2019,5,3
3751.839,0.0537792915399516,10,2019,6,3
3531.39,0.0454464898625818,10,2019,7,3
3485.365,0.0457651266364391,10,2019,8,3
2935.885,0.0383629385907601,10,2019,9,3
2097.968,0.0248678659628842,10,2019,10,3
1180.107,0.0091949036911623,10,2019,11,3
1090.981,0.0081670723137228,10,2019,12,3
4074.71,0.0384206651395966,10,2019,1,5
1488.559,0.0128433166217072,10,2019,2,5
4258.079,0.0437478963796153,10,2019,3,5
4904.86,0.0558311977907197,10,2019,4,5
5228.649,0.0826783786578121,10,2019,5,5
3355.166,0.0480933351561549,10,2019,6,5
4877.801,0.0627738464735391,10,2019,7,5
4896.224,0.064290629934131,10,2019,8,5
4724.818,0.0617387611526058,10,2019,9,5
5349.227,0.0634060481575703,10,2019,10,5
5365.275,0.0418039948086073,10,2019,11,5
5140.901,0.038484730920786,10,2019,12,5
29898.2365,0.2819121195940239,10,2019,1,7
27599.5865,0.2381297805781953,10,2019,2,7
30527.384,0.313641158835411,10,2019,3,7
28430.658,0.3236214061396879,10,2019,4,7
1164.0985,0.0184073890938158,10,2019,5,7
25396.9185,0.3640423494259456,10,2019,6,7
29699.964,0.3822175157218674,10,2019,7,7
30436.122,0.3996462286308924,10,2019,8,7
28349.835,0.3704446799391604,10,2019,9,7
29714.1565,0.352211120971419,10,2019,10,7
26317.5515,0.2050554326257752,10,2019,11,7
27497.658,0.205847179138793,10,2019,12,7
28102.136,0.3254401150353787,10,2020,1,1
20626.718,0.2689645413383171,10,2020,2,1
43269.083,0.4369823440192323,10,2020,3,1
31553.459,0.4558358242885003,10,2020,4,1
32859.594,0.487556986894422,10,2020,5,1
19766.564,0.4262108070444171,10,2020,6,1
20146.987,0.3546051471251051,10,2020,7,1
19579.44,0.2373178380473239,10,2020,8,1
18843.992,0.2300294828244356,10,2020,9,1
27763.924,0.2797897854298515,10,2020,10,1
18616.329,0.2057476404563401,10,2020,11,1
70146.415,0.4870015912713746,10,2020,12,1
35451.032,0.4105448757419326,10,2020,1,2
29821.636,0.3888627676345915,10,2020,2,2
30042.367,0.3034033319251539,10,2020,3,2
27739.68,0.4007402135626153,10,2020,4,2
21614.26,0.3207033988171804,10,2020,5,2
14659.028,0.3160810424293624,10,2020,6,2
20468.598,0.3602657908715895,10,2020,7,2
20299.905,0.2460504267316155,10,2020,8,2
22061.707,0.2693082788102559,10,2020,9,2
31576.023,0.3182060540108832,10,2020,10,2
34348.888,0.3796238591560718,10,2020,11,2
38869.969,0.2698603593023108,10,2020,12,2
1749.26,0.0202575126540838,10,2020,1,3
3238.95,0.0422346735514463,10,2020,2,3
4201.527,0.0424319858343217,10,2020,3,3
4889.968,0.0706427334646381,10,2020,4,3
8248.578,0.1223889691346648,10,2020,5,3
7529.327,0.1623489311127275,10,2020,6,3
8825.827,0.155342517560354,10,2020,7,3
7543.771,0.0914362936041122,10,2020,8,3
6519.957,0.0795894169742567,10,2020,9,3
3856.352,0.038862226341708,10,2020,10,3
3180.89,0.0351551915552828,10,2020,11,3
1792.349,0.0124436411342426,10,2020,12,3
5307.337,0.0614622448561035,10,2020,1,5
4788.501,0.0624402280170346,10,2020,2,5
4551.965,0.0459711229746538,10,2020,3,5
5037.997,0.0727812286842463,10,2020,4,5
4673.985,0.0693506451537327,10,2020,5,5
4422.516,0.0953592194134927,10,2020,6,5
4727.145,0.083202016669128,10,2020,7,5
4433.635,0.0537390585681177,10,2020,8,5
4045.68,0.0493858030757581,10,2020,9,5
4538.752,0.0457390838629046,10,2020,10,5
4563.516,0.050435972053607,10,2020,11,5
4706.341,0.0326744503773387,10,2020,12,5
15741.409,0.1822952517125013,10,2020,1,7
18213.553,0.2374977894586104,10,2020,2,7
16952.9785,0.1712112152466381,10,2020,3,7
2646.7125,0.0465845277738232,10,2020,7,7
30646.276,0.3714563830488304,10,2020,8,7
30448.563,0.3716870183152936,10,2020,9,7
31496.32,0.3174028503546524,10,2020,10,7
29771.75,0.329037336778698,10,2020,11,7
28522.2685,0.1980199579147331,10,2020,12,7
65721.585,0.5865866470626021,10,2021,1,1
54404.335,0.4619595499690528,10,2021,2,1
36363.33,0.328955281593587,10,2021,3,1
19311.79,0.2065208126440662,10,2021,4,1
17872.808,0.2461541597442382,10,2021,5,1
20553.137,0.2513090254210963,10,2021,6,1
21332.813,0.2539460533645293,10,2021,7,1
18915.412,0.2317233022608933,10,2021,8,1
12108.089,0.2025711829285478,10,2021,9,1
10345.409,0.1519910704185209,10,2021,10,1
26706.254,0.2725506150973408,10,2021,11,1
88060.533,0.5459152590531076,10,2021,12,1
21884.058,0.1953223770598885,10,2021,1,2
30459.063,0.2586348134934289,10,2021,2,2
32427.253,0.2933481653611341,10,2021,3,2
31452.504,0.3363539415958202,10,2021,4,2
18112.192,0.2494510880935057,10,2021,5,2
17035.913,0.2083029317222273,10,2021,6,2
18365.706,0.2186255772247783,10,2021,7,2
17284.923,0.2117489926672105,10,2021,8,2
17536.746,0.2933938941097541,10,2021,9,2
24124.498,0.3544285464527759,10,2021,10,2
33371.928,0.3405771361039317,10,2021,11,2
36335.059,0.2252525901324598,10,2021,12,2
2176.267,0.019423894944758,10,2021,1,3
3091.262,0.0262486068868672,10,2021,2,3
5576.44,0.0504464082494574,10,2021,3,3
6496.627,0.069475107563068,10,2021,4,3
7953.879,0.1095452041980388,10,2021,5,3
7684.391,0.0939592244806543,10,2021,6,3
8318.117,0.0990189612394014,10,2021,7,3
8018.942,0.0982360691312762,10,2021,8,3
5305.589,0.0887637545332455,10,2021,9,3
5030.212,0.0739020860665913,10,2021,10,3
1994.528,0.0203551510155212,10,2021,11,3
1808.493,0.011211423448808,10,2021,12,3
5057.331,0.045138333690153,10,2021,1,5
4959.869,0.0421153728125792,10,2021,2,5
5775.072,0.0522433021393596,10,2021,3,5
5698.379,0.0609386215277756,10,2021,4,5
5090.09,0.0701035241341231,10,2021,5,5
5027.589,0.0614737541917724,10,2021,6,5
4871.619,0.0579918090757958,10,2021,7,5
3813.096,0.0467123421344353,10,2021,8,5
4596.96,0.0769082243345929,10,2021,9,5
5323.185,0.078206341207565,10,2021,10,5
4476.975,0.0456897582875313,10,2021,11,5
1684.98,0.0104457270682123,10,2021,12,5
17201.47,0.1535287472425982,10,2021,1,7
24854.083,0.2110416568380715,10,2021,2,7
30399.769,0.2750068426564618,10,2021,3,7
30550.8395,0.3267115166692698,10,2021,4,7
23579.221,0.3247460238300941,10,2021,5,7
31483.287,0.3849550641842493,10,2021,6,7
31117.0395,0.3704175990954951,10,2021,7,7
33596.9315,0.4115792938061845,10,2021,8,7
20224.637,0.3383629440938596,10,2021,9,7
23242.596,0.3414719558545468,10,2021,10,7
31436.7165,0.3208273394956748,10,2021,11,7
33418.998,0.2071750002974123,10,2021,12,7
171819.515,0.5210083441168245,11,2019,1,1
261289.653,0.7572128247059633,11,2019,2,1
141990.993,0.4935143427058984,11,2019,3,1
148493.429,0.543648164129291,11,2019,4,1
119019.553,0.5566189502320787,11,2019,5,1
81570.817,0.602066005303132,11,2019,6,1
64653.584,0.4889945492193644,11,2019,7,1
36158.663,0.3407596297392867,11,2019,8,1
37947.521,0.2238715313272099,11,2019,9,1
70126.813,0.349336771458878,11,2019,10,1
356504.89,0.6165497929695699,11,2019,11,1
426727.744,0.7276797090621794,11,2019,12,1
135979.771,0.4123314823819342,11,2019,1,2
65149.886,0.1888032252365213,11,2019,2,2
122244.591,0.4248822950108983,11,2019,3,2
104876.368,0.3839620736601612,11,2019,4,2
73694.773,0.3446484728845464,11,2019,5,2
40426.257,0.298382141512053,11,2019,6,2
42352.3,0.3203232143619956,11,2019,7,2
44489.981,0.4192740603453148,11,2019,8,2
108340.237,0.639153602722635,11,2019,9,2
108200.772,0.5390022267208716,11,2019,10,2
202227.654,0.349738311321401,11,2019,11,2
137968.759,0.2352719452166436,11,2019,12,2
21.001,6.368133581797987e-05,11,2019,1,3
38.817,0.0001124909841592,11,2019,2,3
13.418,4.663658807166554e-05,11,2019,3,3
59.544,0.0002179960857723,11,2019,4,3
69.037,0.0003228654578056,11,2019,5,3
54.294,0.0004007385593787,11,2019,6,3
62.443,0.0004722752359235,11,2019,7,3
52.382,0.0004936485324416,11,2019,8,3
51.236,0.000302266959127,11,2019,9,3
9.467,4.715986758732638e-05,11,2019,10,3
18.643,3.224173949011384e-05,11,2019,11,3
17.887,3.050189995613504e-05,11,2019,12,3
21962.368,0.0665964921654233,11,2019,1,5
18589.298,0.053871459073356,11,2019,2,5
23465.013,0.0815567256951316,11,2019,3,5
19713.178,0.0721717661247753,11,2019,4,5
21042.546,0.098409711425569,11,2019,5,5
13433.473,0.0991511146254362,11,2019,6,5
25149.065,0.1902099611827164,11,2019,7,5
25410.907,0.2394726613829568,11,2019,8,5
23166.797,0.136672598991028,11,2019,9,5
22405.666,0.111613841952663,11,2019,10,5
19474.439,0.0336796539695388,11,2019,11,5
21708.096,0.0370178438212207,11,2019,12,5
190280.637,0.5367360977297368,11,2020,1,1
126445.453,0.4403868993584527,11,2020,2,1
195848.533,0.6106800321855266,11,2020,3,1
147484.777,0.6286872642661637,11,2020,4,1
134693.323,0.5910295503140468,11,2020,5,1
86707.293,0.5253048251987413,11,2020,6,1
39569.243,0.354540734494686,11,2020,7,1
34727.331,0.3250382981262877,11,2020,8,1
44470.51,0.3492386672586458,11,2020,9,1
139330.079,0.4642501327517054,11,2020,10,1
79234.341,0.4081874411495041,11,2020,11,1
280595.655,0.575439970146877,11,2020,12,1
141669.013,0.3996143507068633,11,2020,1,2
138652.84,0.4829030451165662,11,2020,2,2
107862.807,0.336329618820179,11,2020,3,2
63562.957,0.2709514999300423,11,2020,4,2
68870.676,0.3022020970267726,11,2020,5,2
58331.999,0.3533968075579081,11,2020,6,2
48139.368,0.4313291231987931,11,2020,7,2
51110.9,0.4783840126297894,11,2020,8,2
60578.363,0.475737893692482,11,2020,9,2
139866.828,0.4660385893168118,11,2020,10,2
91408.339,0.470903594643848,11,2020,11,2
182983.836,0.3752595995301531,11,2020,12,2
25.78,7.27192047369098e-05,11,2020,1,3
27.041,9.417896700130388e-05,11,2020,2,3
46.49,0.0001449615897623,11,2020,3,3
41.164,0.0001754708728091,11,2020,4,3
68.827,0.0003020104482793,11,2020,5,3
54.206,0.0003283999807804,11,2020,6,3
62.05,0.0005559684974361,11,2020,7,3
50.96,0.000476971629997,11,2020,8,3
53.227,0.0004180056973076,11,2020,9,3
33.583,0.0001118991126689,11,2020,10,3
28.881,0.0001487847483686,11,2020,11,3
14.675,3.009519716869963e-05,11,2020,12,3
22538.898,0.0635768323586628,11,2020,1,5
21998.223,0.0766158765579795,11,2020,2,5
16947.814,0.0528453874045322,11,2020,3,5
23502.743,0.1001857649309849,11,2020,4,5
24263.263,0.1064663422109012,11,2020,5,5
19967.413,0.1209699672625701,11,2020,6,5
23836.382,0.2135741738090848,11,2020,7,5
20951.545,0.1961007176139258,11,2020,8,5
22233.485,0.1746054333515647,11,2020,9,5
20888.065,0.0695993788188137,11,2020,10,5
23441.077,0.1207601794582792,11,2020,11,5
24025.168,0.0492703351258012,11,2020,12,5
302912.562,0.6820195409700798,11,2021,1,1
344254.166,0.680434909202303,11,2021,2,1
179679.634,0.6275828476536112,11,2021,3,1
98619.601,0.517449681159827,11,2021,4,1
92174.276,0.415000392672021,11,2021,5,1
101713.456,0.5254998684460869,11,2021,6,1
57977.995,0.4041597732433296,11,2021,7,1
39600.463,0.3024116504956091,11,2021,8,1
40993.735,0.3086170372672274,11,2021,9,1
32221.386,0.1700271000035856,11,2021,10,1
111482.957,0.4207732770552805,11,2021,11,1
330565.074,0.6146996873648486,11,2021,12,1
123123.33,0.2772170175276774,11,2021,1,2
145628.677,0.2878420812247963,11,2021,2,2
94703.049,0.3307776616068767,11,2021,3,2
70330.812,0.3690205179912636,11,2021,4,2
105652.603,0.4756844711405289,11,2021,5,2
68370.429,0.3532340051949716,11,2021,6,2
61464.404,0.4284632399443341,11,2021,7,2
69470.392,0.5305154110268094,11,2021,8,2
70129.896,0.5279655715044941,11,2021,9,2
135140.045,0.7131124013629973,11,2021,10,2
130772.551,0.4935785371493941,11,2021,11,2
187892.565,0.3493941436888746,11,2021,12,2
23.39,5.266350447126775e-05,11,2021,1,3
24.798,4.901443916992048e-05,11,2021,2,3
45.651,0.0001594492594426,11,2021,3,3
54.865,0.0002878725574729,11,2021,4,3
61.976,0.0002790373350612,11,2021,5,3
53.238,0.0002750527127534,11,2021,6,3
63.984,0.0004460271337634,11,2021,7,3
64.999,0.000496369319484,11,2021,8,3
48.481,0.0003649841270563,11,2021,9,3
49.557,0.0002615043621921,11,2021,10,3
23.961,9.043667985521389e-05,11,2021,11,3
22.249,4.137295322427352e-05,11,2021,12,3
18081.309,0.0407107779977714,11,2021,1,5
16024.905,0.0316739951337307,11,2021,2,5
11875.912,0.0414800414800694,11,2021,3,5
21582.531,0.1132419282914365,11,2021,4,5
24217.624,0.1090360988523887,11,2021,5,5
23418.503,0.1209910736461878,11,2021,6,5
23946.773,0.1669309596785727,11,2021,7,5
21813.013,0.1665765691580974,11,2021,8,5
21658.322,0.1630524071012219,11,2021,9,5
22096.367,0.1165989942712249,11,2021,10,5
22668.338,0.0855577491154701,11,2021,11,5
19286.896,0.0358647959930526,11,2021,12,5
4832.856,0.0372407652845436,21,2019,1,1
6169.385,0.0591848043245016,21,2019,2,1
8314.541,0.0675972403193822,21,2019,3,1
5478.406,0.041603481347317,21,2019,4,1
9242.694,0.0705545169397171,21,2019,5,1
10018.641,0.074689003348042,21,2019,6,1
11466.179,0.0571858576544531,21,2019,7,1
11126.529,0.0546042986252797,21,2019,8,1
4749.934,0.0275038755815312,21,2019,9,1
3332.928,0.0188563409858615,21,2019,10,1
3980.782,0.0181703291379118,21,2019,11,1
3543.821,0.0229980657091689,21,2019,12,1
68802.536,0.5301749305498367,21,2019,1,2
32644.503,0.3131687392382882,21,2019,2,2
39451.247,0.3207387424463129,21,2019,3,2
54929.791,0.4171415070881064,21,2019,4,2
28923.795,0.2207910793420626,21,2019,5,2
25612.208,0.1909390993312116,21,2019,6,2
28001.488,0.1396532451552412,21,2019,7,2
19049.268,0.0934857508990435,21,2019,8,2
30184.471,0.1747792569072195,21,2019,9,2
31957.067,0.1807999909569077,21,2019,10,2
102944.56,0.4698917293530565,21,2019,11,2
62078.936,0.4028689511358767,21,2019,12,2
50742.54,0.3910091718192235,21,2019,1,3
58696.982,0.5630981684736477,21,2019,2,3
67200.837,0.5463429825353723,21,2019,3,3
63908.605,0.4853273846535934,21,2019,4,3
83454.705,0.6370552132983736,21,2019,5,3
88044.719,0.6563736850305767,21,2019,6,3
152054.781,0.7583505422290243,21,2019,7,3
164647.901,0.8080222641067567,21,2019,8,3
131372.092,0.7606930271564765,21,2019,9,3
133912.582,0.7576225194451095,21,2019,10,3
106792.108,0.4874539102345804,21,2019,11,3
83995.317,0.5450980226226085,21,2019,12,3
1619.054,0.012476020389807,21,2019,1,4
2677.484,0.0256859260075329,21,2019,2,4
3764.866,0.0306083705369029,21,2019,3,4
3310.348,0.0251390644050711,21,2019,4,4
5481.421,0.0418426717143531,21,2019,5,4
6825.33,0.0508828587850879,21,2019,6,4
5758.005,0.0287171911674874,21,2019,7,4
5228.093,0.0256572693436321,21,2019,8,4
2728.062,0.0157964885041988,21,2019,9,4
2881.476,0.0163022105483756,21,2019,10,4
1415.139,0.0064594196331011,21,2019,11,4
819.324,0.0053171046701001,21,2019,12,4
3776.287,0.029099111956589,21,2019,1,5
4050.987,0.0388623619560296,21,2019,2,5
4269.699,0.0347126641620296,21,2019,3,5
4054.282,0.0307885625059119,21,2019,4,5
3898.126,0.0297565187054934,21,2019,5,5
3637.202,0.0271153535050817,21,2019,6,5
3226.796,0.0160931637937938,21,2019,7,5
3714.749,0.0182304170252878,21,2019,8,5
3665.975,0.0212273518505738,21,2019,9,5
4669.645,0.0264189380637456,21,2019,10,5
3948.858,0.0180246116413499,21,2019,11,5
3654.735,0.0237178558622457,21,2019,12,5
3933.761,0.026054931158875,21,2020,1,1
2803.118,0.0153960902892866,21,2020,2,1
6611.028,0.0330669601155629,21,2020,3,1
7276.841,0.0407773775906227,21,2020,4,1
9539.247,0.0405367954319329,21,2020,5,1
10175.038,0.0424421561767824,21,2020,6,1
10655.094,0.0425382980136762,21,2020,7,1
11436.247,0.0472720974125769,21,2020,8,1
10774.231,0.0507084406526811,21,2020,9,1
8239.388,0.0373251443615278,21,2020,10,1
6428.965,0.0431601889163105,21,2020,11,1
5241.398,0.0263010577054629,21,2020,12,1
41443.254,0.2744958653994926,21,2020,1,2
38692.787,0.2125196449796753,21,2020,2,2
61956.056,0.3098910536560398,21,2020,3,2
27098.923,0.151854769874759,21,2020,4,2
29171.631,0.1239641282234156,21,2020,5,2
26420.897,0.1102069433848486,21,2020,6,2
19800.649,0.07905006826089,21,2020,7,2
20022.59,0.0827640243282686,21,2020,8,2
26527.495,0.124850479432991,21,2020,9,2
44334.848,0.2008407180055595,21,2020,10,2
24669.189,0.1656140385975299,21,2020,11,2
71799.034,0.360283751859808,21,2020,12,2
101580.22,0.6728079411035353,21,2020,1,3
135500.657,0.7442356509535684,21,2020,2,3
126841.545,0.6344345099599302,21,2020,3,3
138747.101,0.777499869391302,21,2020,4,3
187446.559,0.796549540713512,21,2020,5,3
193540.538,0.8072970086533832,21,2020,6,3
209146.918,0.8349765780129115,21,2020,7,3
200682.819,0.8295289327695134,21,2020,8,3
166856.831,0.7853042794662507,21,2020,9,3
160582.244,0.727451533924374,21,2020,10,3
112480.275,0.7551246457802394,21,2020,11,3
118325.913,0.593753167735895,21,2020,12,3
1042.322,0.0069037310490853,21,2020,1,4
2206.868,0.0121211946784036,21,2020,2,4
1882.905,0.0094178915195025,21,2020,3,4
2013.548,0.011283358684468,21,2020,4,4
4889.369,0.0207772532721119,21,2020,5,4
5997.65,0.0250174198851816,21,2020,6,4
6526.754,0.0260567393130415,21,2020,7,4
5468.605,0.0226046559042407,21,2020,8,4
3803.666,0.0179017854382016,21,2020,9,4
3263.796,0.0147852797885688,21,2020,10,4
1362.802,0.0091490297078185,21,2020,11,4
1047.715,0.0052573784081802,21,2020,12,4
2979.963,0.0197375312890119,21,2020,1,5
2863.442,0.0157274190990659,21,2020,2,5
2636.974,0.0131895847489643,21,2020,3,5
3316.48,0.018584624458848,21,2020,4,5
4276.359,0.0181722823590274,21,2020,5,5
3604.828,0.015036471899804,21,2020,6,5
4352.962,0.0173783163994806,21,2020,7,5
4313.572,0.0178302895854002,21,2020,8,5
4511.891,0.0212350150098755,21,2020,9,5
4326.037,0.0195973239199696,21,2020,10,5
4014.674,0.0269520969981015,21,2020,11,5
2870.625,0.0144046442906538,21,2020,12,5
4268.739,0.0211676312164323,21,2021,1,1
5952.294,0.0350300357126286,21,2021,2,1
5158.942,0.0230213523189795,21,2021,3,1
7721.173,0.0406164149048939,21,2021,4,1
8313.676,0.0293631604219861,21,2021,5,1
7742.809,0.0295721129753162,21,2021,6,1
9297.514,0.0334541286727796,21,2021,7,1
9706.571,0.0410882613209374,21,2021,8,1
9516.188,0.0437686508963029,21,2021,9,1
7692.472,0.0410874051424964,21,2021,10,1
5692.786,0.0294645148712215,21,2021,11,1
4910.772,0.0290052030993312,21,2021,12,1
73736.704,0.3656422558013578,21,2021,1,2
43177.352,0.2541044146234607,21,2021,2,2
38065.238,0.1698629787083877,21,2021,3,2
21960.493,0.115520853528864,21,2021,4,2
36292.234,0.1281809261046811,21,2021,5,2
20371.082,0.0778032802221301,21,2021,6,2
23447.522,0.0843684040750928,21,2021,7,2
18787.264,0.0795271587399341,21,2021,8,2
23505.07,0.1081089616055466,21,2021,9,2
19989.18,0.1067671792794679,21,2021,10,2
57900.385,0.2996787082602352,21,2021,11,2
61787.66,0.3649453950076332,21,2021,12,2
118529.474,0.5877586317434041,21,2021,1,3
116319.166,0.6845536425188639,21,2021,2,3
174040.138,0.7766397324377393,21,2021,3,3
154301.889,0.8116887866950908,21,2021,4,3
229879.846,0.811915065715753,21,2021,5,3
224770.714,0.8584668623429175,21,2021,6,3
234987.287,0.8455265499751234,21,2021,7,3
200129.027,0.8471533108119186,21,2021,8,3
177982.873,0.8186124773762377,21,2021,9,3
154130.84,0.8232511302001876,21,2021,10,3
125634.468,0.6502543132174656,21,2021,11,3
98776.197,0.5834161421797943,21,2021,12,3
1173.532,0.005819257770663,21,2021,1,4
1081.976,0.0063675715480799,21,2021,2,4
2883.413,0.0128669922154824,21,2021,3,4
1670.882,0.0087894982496984,21,2021,4,4
5392.486,0.0190457784849102,21,2021,5,4
5344.01,0.0204103791610021,21,2021,6,4
6266.066,0.0225464331902194,21,2021,7,4
3752.158,0.015883018670697,21,2021,8,4
3100.197,0.0142590121383442,21,2021,9,4
2143.555,0.0114492600987334,21,2021,10,4
1308.514,0.0067725592025067,21,2021,11,4
876.398,0.0051763962948896,21,2021,12,4
3955.07,0.0196122234681424,21,2021,1,5
3388.936,0.0199443355969669,21,2021,2,5
3946.055,0.0176089443194109,21,2021,3,5
4445.379,0.0233844466214528,21,2021,4,5
3254.632,0.0114950692726694,21,2021,5,5
3599.446,0.0137473652986338,21,2021,6,5
3919.894,0.0141044840867846,21,2021,7,5
3862.063,0.0163482504565127,21,2021,8,5
3315.853,0.0152508979835685,21,2021,9,5
3266.095,0.0174450252791146,21,2021,10,5
2672.051,0.0138299044485709,21,2021,11,5
2955.562,0.0174568634183516,21,2021,12,5
